LibraryElement, DeclaringType, EntityKind, Count, Status
eShopLegacyWebForms.ViewModel.CatalogItemsViewModel`1.TEntity,eShopLegacyWebForms.ViewModel.CatalogItemsViewModel`1.TEntity,Type,2,1
eShopLegacyWebForms.Models.Infrastructure.CatalogDBInitializer.DBBrandSequenceName,eShopLegacyWebForms.Models.Infrastructure.CatalogDBInitializer,Field,1,1
eShopLegacyWebForms.Models.Infrastructure.CatalogDBInitializer.DBCatalogSequenceName,eShopLegacyWebForms.Models.Infrastructure.CatalogDBInitializer,Field,1,1
eShopLegacyWebForms.Models.Infrastructure.CatalogDBInitializer.indexGenerator,eShopLegacyWebForms.Models.Infrastructure.CatalogDBInitializer,Field,2,1
eShopLegacyWebForms.Models.Infrastructure.CatalogDBInitializer.CatalogItemHiLoSequenceScript,eShopLegacyWebForms.Models.Infrastructure.CatalogDBInitializer,Field,1,1
eShopLegacyWebForms.Models.Infrastructure.CatalogDBInitializer.CatalogBrandHiLoSequenceScript,eShopLegacyWebForms.Models.Infrastructure.CatalogDBInitializer,Field,1,1
eShopLegacyWebForms.Models.Infrastructure.CatalogDBInitializer.CatalogTypeHiLoSequenceScript,eShopLegacyWebForms.Models.Infrastructure.CatalogDBInitializer,Field,1,1
eShopLegacyWebForms.Home.___Build__Control10.BoundField,eShopLegacyWebForms.Home.___Build__Control10.BoundField,Type,3,1
eShopLegacyWebForms.Services.CatalogService..ci,eShopLegacyWebForms.Services.CatalogService..ci,Type,1,1
eShopLegacyWebForms.Home.___Build__Control5.BoundField,eShopLegacyWebForms.Home.___Build__Control5.BoundField,Type,3,1
System.Data.Entity.DropCreateDatabaseIfModelChanges`1,System.Data.Entity.DropCreateDatabaseIfModelChanges`1,Type,1,1
System.Web.UI.WebControls.GridViewPageEventArgs.NewPageIndex,System.Web.UI.WebControls.GridViewPageEventArgs,Property,2,1
System.Web.UI.WebControls.GridViewPageEventArgs,System.Web.UI.WebControls.GridViewPageEventArgs,Type,1,1
System.EventArgs,System.EventArgs,Type,13,1
eShopLegacyWebForms.Models.Infrastructure.CatalogDBInitializer.ExecuteScript.scriptFilePath,eShopLegacyWebForms.Models.Infrastructure.CatalogDBInitializer.ExecuteScript.scriptFilePath,Type,1,1
System.IO.File.ReadAllText,System.IO.File,Method,2,1
System.IO.File,System.IO.File,Type,1,1
eShopLegacyWebForms.LogIn.CheckUsername.username,eShopLegacyWebForms.LogIn.CheckUsername.username,Type,1,1
eShopLegacyWebForms.Models.Infrastructure.CatalogDBInitializer.AddCatalogBrands.context,eShopLegacyWebForms.Models.Infrastructure.CatalogDBInitializer.AddCatalogBrands.context,Type,3,1
System.Web.SessionState.HttpSessionState.this[],System.Web.SessionState.HttpSessionState,Property,4,1
System.Web.SessionState.HttpSessionState.Remove,System.Web.SessionState.HttpSessionState,Method,2,1
eShopLegacyWebForms.ViewModel.CatalogItemsViewModel`1..ctor.data,eShopLegacyWebForms.ViewModel.CatalogItemsViewModel`1..ctor.data,Type,1,1
eShopLegacyWebForms.Services.ICatalogService,eShopLegacyWebForms.Services.ICatalogService,Type,7,1
eShopLegacyWebForms.Services.ICatalogService.GetCatalogBrands,eShopLegacyWebForms.Services.ICatalogService,Method,4,1
eShopLegacyWebForms.Services.ICatalogService.GetCatalogTypes,eShopLegacyWebForms.Services.ICatalogService,Method,4,1
eShopLegacyWebForms.Services.ICatalogService.FindCatalogItem,eShopLegacyWebForms.Services.ICatalogService,Method,6,1
eShopLegacyWebForms.Services.ICatalogService.RemoveCatalogItem,eShopLegacyWebForms.Services.ICatalogService,Method,2,1
eShopLegacyWebForms.Services.ICatalogService.CreateCatalogItem,eShopLegacyWebForms.Services.ICatalogService,Method,2,1
eShopLegacyWebForms.Services.ICatalogService.UpdateCatalogItem,eShopLegacyWebForms.Services.ICatalogService,Method,2,1
eShopLegacyWebForms.Services.ICatalogService.GetCatalogItems,eShopLegacyWebForms.Services.ICatalogService,Method,2,1
eShopLegacyWebForms.Services.CatalogServiceMock..c,eShopLegacyWebForms.Services.CatalogServiceMock..c,Type,1,1
eShopLegacyWebForms.Home.___Build__Control14.TemplateField,eShopLegacyWebForms.Home.___Build__Control14.TemplateField,Type,3,1
eShopLegacyWebForms.Home.___Build__Control13.BoundField,eShopLegacyWebForms.Home.___Build__Control13.BoundField,Type,3,1
System.Web.UI.WebControls.TextBoxMode.Password,System.Web.UI.WebControls.TextBoxMode,Field,2,1
System.Web.UI.WebControls.TextBoxMode,System.Web.UI.WebControls.TextBoxMode,Type,1,1
eShopLegacyWebForms.Models.CatalogItemHiLoGenerator.GetNextSequenceValue.db,eShopLegacyWebForms.Models.CatalogItemHiLoGenerator.GetNextSequenceValue.db,Type,1,1
System.Web.UI.WebControls.BaseValidator.ControlToValidate,System.Web.UI.WebControls.BaseValidator,Property,20,1
System.Web.UI.WebControls.BaseValidator.Display,System.Web.UI.WebControls.BaseValidator,Property,20,1
System.Web.UI.WebControls.BaseValidator.ErrorMessage,System.Web.UI.WebControls.BaseValidator,Property,20,1
System.Web.UI.ControlCollection.Add,System.Web.UI.ControlCollection,Method,130,1
eShopLegacyWebForms.Models.Infrastructure.CatalogDBInitializer.AddCatalogTypes.context,eShopLegacyWebForms.Models.Infrastructure.CatalogDBInitializer.AddCatalogTypes.context,Type,3,1
System.Web.Optimization.Bundle.Include,System.Web.Optimization.Bundle,Method,8,1
eShopLegacyWebForms.Catalog.Details.Page_Load.productId,eShopLegacyWebForms.Catalog.Details.Page_Load.productId,Type,1,1
eShopLegacyWebForms.Services.CatalogServiceMock.RemoveCatalogItem.catalogItem,eShopLegacyWebForms.Services.CatalogServiceMock.RemoveCatalogItem.catalogItem,Type,1,1
System.String.Equals,System.String,Method,4,1
System.Web.UI.ScriptResourceDefinition.Path,System.Web.UI.ScriptResourceDefinition,Property,1,1
System.Web.UI.ScriptResourceDefinition.DebugPath,System.Web.UI.ScriptResourceDefinition,Property,1,1
eShopLegacyWebForms.Catalog.Edit.btnSave,eShopLegacyWebForms.Catalog.Edit,Field,6,1
eShopLegacyWebForms.Catalog.Edit.CatalogService,eShopLegacyWebForms.Catalog.Edit,Field,6,1
eShopLegacyWebForms.Catalog.Edit.product,eShopLegacyWebForms.Catalog.Edit,Field,12,1
eShopLegacyWebForms.Catalog.Edit.BrandDropDownList,eShopLegacyWebForms.Catalog.Edit,Field,10,1
eShopLegacyWebForms.Catalog.Edit.TypeDropDownList,eShopLegacyWebForms.Catalog.Edit,Field,10,1
eShopLegacyWebForms.Catalog.Edit.img1,eShopLegacyWebForms.Catalog.Edit,Field,5,1
eShopLegacyWebForms.Catalog.Edit.txt_Name,eShopLegacyWebForms.Catalog.Edit,Field,6,1
eShopLegacyWebForms.Catalog.Edit.Description,eShopLegacyWebForms.Catalog.Edit,Field,7,1
eShopLegacyWebForms.Catalog.Edit.Price,eShopLegacyWebForms.Catalog.Edit,Field,6,1
eShopLegacyWebForms.Catalog.Edit.PictureFileName,eShopLegacyWebForms.Catalog.Edit,Field,7,1
eShopLegacyWebForms.Catalog.Edit.Stock,eShopLegacyWebForms.Catalog.Edit,Field,6,1
eShopLegacyWebForms.Catalog.Edit.Restock,eShopLegacyWebForms.Catalog.Edit,Field,6,1
eShopLegacyWebForms.Catalog.Edit.Maxstock,eShopLegacyWebForms.Catalog.Edit,Field,6,1
eShopLegacyWebForms.Catalog.Edit.NameValidator,eShopLegacyWebForms.Catalog.Edit,Field,7,1
eShopLegacyWebForms.Catalog.Edit.PriceValidator,eShopLegacyWebForms.Catalog.Edit,Field,10,1
eShopLegacyWebForms.Catalog.Edit.StockValidator,eShopLegacyWebForms.Catalog.Edit,Field,10,1
eShopLegacyWebForms.Catalog.Edit.RestockValidator,eShopLegacyWebForms.Catalog.Edit,Field,10,1
eShopLegacyWebForms.Catalog.Edit.MaxstockValidator,eShopLegacyWebForms.Catalog.Edit,Field,10,1
System.Web.UI.ScriptResourceDefinition..ctor,System.Web.UI.ScriptResourceDefinition,Method,1,0
System.Web.UI.ScriptResourceDefinition,System.Web.UI.ScriptResourceDefinition,Type,1,0
eShopLegacyWebForms.Catalog.Edit.InitializeComponent,eShopLegacyWebForms.Catalog.Edit,Method,2,1
eShopLegacyWebForms.Catalog.Edit.Save_Click,eShopLegacyWebForms.Catalog.Edit,Method,1,1
eShopLegacyWebForms.Services.CatalogServiceMock.FindCatalogItem.id,eShopLegacyWebForms.Services.CatalogServiceMock.FindCatalogItem.id,Type,1,1
eShopLegacyWebForms.Services.CatalogService.FindCatalogItem.id,eShopLegacyWebForms.Services.CatalogService.FindCatalogItem.id,Type,1,1
eShopLegacyWebForms.Models.Infrastructure.CatalogDBInitializer.ExecuteScript.scriptFile,eShopLegacyWebForms.Models.Infrastructure.CatalogDBInitializer.ExecuteScript.scriptFile,Type,1,1
eShopLegacyWebForms.Home.____Initialize_HeaderStyle0.___style,eShopLegacyWebForms.Home.____Initialize_HeaderStyle0.___style,Type,1,1
eShopLegacyWebForms.Home.___Build__Control16.HyperLink,eShopLegacyWebForms.Home.___Build__Control16.HyperLink,Type,5,1
eShopLegacyWebForms.Home.____Initialize_RowStyle20.___style,eShopLegacyWebForms.Home.____Initialize_RowStyle20.___style,Type,1,1
System.Web.UI.WebControls.BoundField..ctor,System.Web.UI.WebControls.BoundField,Method,9,1
System.Web.UI.WebControls.BoundField,System.Web.UI.WebControls.BoundField,Type,27,1
System.Web.UI.WebControls.ContentPlaceHolder..ctor,System.Web.UI.WebControls.ContentPlaceHolder,Method,1,1
System.Web.UI.WebControls.ContentPlaceHolder,System.Web.UI.WebControls.ContentPlaceHolder,Type,2,1
System.Web.UI.WebControls.BoundField.HeaderText,System.Web.UI.WebControls.BoundField,Property,18,1
System.Web.UI.WebControls.BoundField.DataField,System.Web.UI.WebControls.BoundField,Property,18,1
eShopLegacyWebForms.Models.Infrastructure.CatalogDBInitializer.ExecuteScript.context,eShopLegacyWebForms.Models.Infrastructure.CatalogDBInitializer.ExecuteScript.context,Type,1,1
System.Web.Optimization.StyleBundle..ctor,System.Web.Optimization.StyleBundle,Method,1,0
System.Web.Optimization.StyleBundle,System.Web.Optimization.StyleBundle,Type,1,0
eShopLegacyWebForms.Home.___Build__Control4.Image,eShopLegacyWebForms.Home.___Build__Control4.Image,Type,4,1
System.Web.UI.BuildTemplateMethod,System.Web.UI.BuildTemplateMethod,Type,4,1
eShopLegacyWebForms.Models.Infrastructure.CatalogDBInitializer.AddCatalogBrands.sequenceId,eShopLegacyWebForms.Models.Infrastructure.CatalogDBInitializer.AddCatalogBrands.sequenceId,Type,2,1
System.Collections.Specialized.NameValueCollection.this[],System.Collections.Specialized.NameValueCollection,Property,4,1
eShopLegacyWebForms.LogIn.CheckPassword.password,eShopLegacyWebForms.LogIn.CheckPassword.password,Type,1,1
System.Reflection.AssemblyTrademarkAttribute..ctor,System.Reflection.AssemblyTrademarkAttribute,Method,1,1
eShopLegacyWebForms.Services.CatalogServiceMock.FindCatalogItem,eShopLegacyWebForms.Services.CatalogServiceMock,Method,2,1
eShopLegacyWebForms.Services.CatalogServiceMock.ComposeCatalogItems,eShopLegacyWebForms.Services.CatalogServiceMock,Method,2,1
System.Web.UI.WebControls.GridView,System.Web.UI.WebControls.GridView,Type,2,1
System.Web.UI.WebControls.GridView..ctor,System.Web.UI.WebControls.GridView,Method,1,1
System.Web.UI.WebControls.GridView.DataBind,System.Web.UI.WebControls.GridView,Method,6,1
System.Web.UI.WebControls.GridView.AutoGenerateColumns,System.Web.UI.WebControls.GridView,Property,2,1
System.Web.UI.WebControls.GridView.EmptyDataText,System.Web.UI.WebControls.GridView,Property,2,1
System.Web.UI.WebControls.GridView.AllowPaging,System.Web.UI.WebControls.GridView,Property,2,1
System.Web.UI.WebControls.GridView.PageSize,System.Web.UI.WebControls.GridView,Property,2,1
System.Web.UI.WebControls.GridView.HeaderStyle,System.Web.UI.WebControls.GridView,Property,2,1
System.Web.UI.WebControls.GridView.Columns,System.Web.UI.WebControls.GridView,Property,2,1
System.Web.UI.WebControls.GridView.PagerStyle,System.Web.UI.WebControls.GridView,Property,2,1
System.Web.UI.WebControls.GridView.RowStyle,System.Web.UI.WebControls.GridView,Property,2,1
System.Web.UI.WebControls.GridView.PageIndex,System.Web.UI.WebControls.GridView,Property,2,1
System.IO.Path,System.IO.Path,Type,3,1
System.Web.UI.WebControls.GridView.PageIndexChanging,System.Web.UI.WebControls.GridView,Event,2,1
System.IO.Path.Combine,System.IO.Path,Method,6,1
eShopLegacyWebForms.Services.CatalogServiceMock.catalogItems,eShopLegacyWebForms.Services.CatalogServiceMock,Field,8,1
System.Web.UI.WebControls.BaseCompareValidator.Type,System.Web.UI.WebControls.BaseCompareValidator,Property,16,1
eShopLegacyWebForms.Models.Infrastructure.CatalogDBInitializer.AddCatalogItemPictures.contentRootPath,eShopLegacyWebForms.Models.Infrastructure.CatalogDBInitializer.AddCatalogItemPictures.contentRootPath,Type,2,1
eShopLegacyWebForms.Models.Infrastructure.CatalogDBInitializer.AddCatalogItemPictures.file,eShopLegacyWebForms.Models.Infrastructure.CatalogDBInitializer.AddCatalogItemPictures.file,Type,1,1
System.Web.UI.WebControls.ValidatorDisplay.Dynamic,System.Web.UI.WebControls.ValidatorDisplay,Field,20,1
System.Web.UI.Page.MasterPageFile,System.Web.UI.Page,Property,10,1
System.Web.UI.Page.ID,System.Web.UI.Page,Property,12,1
System.Web.UI.Page.Request,System.Web.UI.Page,Property,4,1
System.Web.UI.Page.ModelState,System.Web.UI.Page,Property,4,1
System.Web.UI.Page.IsPostBack,System.Web.UI.Page,Property,2,1
System.Web.UI.Page.Response,System.Web.UI.Page,Property,5,1
System.Web.UI.Page.Session,System.Web.UI.Page,Property,2,1
System.Web.UI.Page,System.Web.UI.Page,Type,6,1
System.Web.UI.WebControls.ValidatorDisplay,System.Web.UI.WebControls.ValidatorDisplay,Type,10,1
eShopLegacyWebForms.Models.Infrastructure.CatalogDBInitializer.AddCatalogBrands.brand,eShopLegacyWebForms.Models.Infrastructure.CatalogDBInitializer.AddCatalogBrands.brand,Type,2,1
eShopLegacyWebForms.Models.Infrastructure.CatalogDBInitializer.AddCatalogTypes.preconfiguredTypes,eShopLegacyWebForms.Models.Infrastructure.CatalogDBInitializer.AddCatalogTypes.preconfiguredTypes,Type,2,1
eShopLegacyWebForms.LogIn.Login_Click.username,eShopLegacyWebForms.LogIn.Login_Click.username,Type,2,1
eShopLegacyWebForms.Catalog.Edit.Save_Click.catalogItem,eShopLegacyWebForms.Catalog.Edit.Save_Click.catalogItem,Type,1,1
eShopLegacyWebForms.Catalog.Edit.Page_Load.productId,eShopLegacyWebForms.Catalog.Edit.Page_Load.productId,Type,1,1
eShopLegacyWebForms.Home.___Build__Control12.BoundField,eShopLegacyWebForms.Home.___Build__Control12.BoundField,Type,3,1
eShopLegacyWebForms.Models.Infrastructure.CatalogDBInitializer.AddCatalogTypes.sequenceId,eShopLegacyWebForms.Models.Infrastructure.CatalogDBInitializer.AddCatalogTypes.sequenceId,Type,2,1
System.Int64,System.Int64,Type,2,1
System.ComponentModel.DataAnnotations.DisplayAttribute..ctor,System.ComponentModel.DataAnnotations.DisplayAttribute,Method,8,1
eShopLegacyWebForms.Models.Infrastructure.CatalogDBInitializer.AddCatalogItems.preconfiguredItems,eShopLegacyWebForms.Models.Infrastructure.CatalogDBInitializer.AddCatalogItems.preconfiguredItems,Type,2,1
eShopLegacyWebForms.Home.____Initialize_PagerStyle19.___style,eShopLegacyWebForms.Home.____Initialize_PagerStyle19.___style,Type,1,1
eShopLegacyWebForms.Services.CatalogService.RemoveCatalogItem.catalogItem,eShopLegacyWebForms.Services.CatalogService.RemoveCatalogItem.catalogItem,Type,1,1
eShopLegacyWebForms.Home.___Template__Control15.__cntrl,eShopLegacyWebForms.Home.___Template__Control15.__cntrl,Type,3,1
eShopLegacyWebForms.Models.CatalogItem.DefaultPictureName,eShopLegacyWebForms.Models.CatalogItem,Field,1,1
eShopLegacyWebForms.Models.CatalogItem..ctor,eShopLegacyWebForms.Models.CatalogItem,Method,14,1
eShopLegacyWebForms.Services.CatalogServiceMock.CreateCatalogItem.maxId,eShopLegacyWebForms.Services.CatalogServiceMock.CreateCatalogItem.maxId,Type,1,1
eShopLegacyWebForms.Models.CatalogItem,eShopLegacyWebForms.Models.CatalogItem,Type,42,1
eShopLegacyWebForms.Models.CatalogItem.PictureFileName,eShopLegacyWebForms.Models.CatalogItem,Property,20,1
eShopLegacyWebForms.Models.CatalogItem.Name,eShopLegacyWebForms.Models.CatalogItem,Property,17,1
eShopLegacyWebForms.Models.CatalogItem.Description,eShopLegacyWebForms.Models.CatalogItem,Property,20,1
eShopLegacyWebForms.Models.CatalogItem.CatalogBrand,eShopLegacyWebForms.Models.CatalogItem,Property,5,1
eShopLegacyWebForms.Models.CatalogItem.CatalogBrandId,eShopLegacyWebForms.Models.CatalogItem,Property,16,1
eShopLegacyWebForms.Models.CatalogItem.CatalogType,eShopLegacyWebForms.Models.CatalogItem,Property,5,1
eShopLegacyWebForms.Models.CatalogItem.Price,eShopLegacyWebForms.Models.CatalogItem,Property,17,1
eShopLegacyWebForms.Models.CatalogItem.CatalogTypeId,eShopLegacyWebForms.Models.CatalogItem,Property,16,1
eShopLegacyWebForms.Models.CatalogItem.AvailableStock,eShopLegacyWebForms.Models.CatalogItem,Property,17,1
eShopLegacyWebForms.Models.CatalogItem.RestockThreshold,eShopLegacyWebForms.Models.CatalogItem,Property,5,1
eShopLegacyWebForms.Models.CatalogItem.MaxStockThreshold,eShopLegacyWebForms.Models.CatalogItem,Property,5,1
eShopLegacyWebForms.Models.CatalogItem.Id,eShopLegacyWebForms.Models.CatalogItem,Property,22,1
System.EventHandler,System.EventHandler,Type,10,1
System.Web.UI.Control,System.Web.UI.Control,Type,2,1
eShopLegacyWebForms.Models.Infrastructure.CatalogDBInitializer.AddCatalogTypes.type,eShopLegacyWebForms.Models.Infrastructure.CatalogDBInitializer.AddCatalogTypes.type,Type,2,1
System.Web.UI.Control.ID,System.Web.UI.Control,Property,132,1
System.Web.UI.Control.Controls,System.Web.UI.Control,Property,130,1
System.Web.UI.Control.Page,System.Web.UI.Control,Property,1,1
System.Web.UI.Control.Visible,System.Web.UI.Control,Property,6,1
eShopLegacyWebForms.Models.Infrastructure.CatalogDBInitializer.AddCatalogBrands.preconfiguredBrands,eShopLegacyWebForms.Models.Infrastructure.CatalogDBInitializer.AddCatalogBrands.preconfiguredBrands,Type,2,1
System.Web.HttpApplication,System.Web.HttpApplication,Type,1,0
System.Web.UI.WebControls.ValidationDataType.Currency,System.Web.UI.WebControls.ValidationDataType,Field,4,1
System.Web.UI.WebControls.ValidationDataType.Integer,System.Web.UI.WebControls.ValidationDataType,Field,12,1
eShopLegacyWebForms.Services.CatalogServiceMock.CreateCatalogItem.catalogItem,eShopLegacyWebForms.Services.CatalogServiceMock.CreateCatalogItem.catalogItem,Type,2,1
System.Web.UI.WebControls.ValidationDataType,System.Web.UI.WebControls.ValidationDataType,Type,8,1
eShopLegacyWebForms.Services.CatalogService.GetCatalogItems.itemsOnPage,eShopLegacyWebForms.Services.CatalogService.GetCatalogItems.itemsOnPage,Type,1,1
System.Web.UI.WebControls,System.Web.UI.WebControls,Type,21,1
System.ComponentModel.DataAnnotations.RangeAttribute..ctor,System.ComponentModel.DataAnnotations.RangeAttribute,Method,4,1
eShopLegacyWebForms.Services.CatalogServiceMock.UpdateCatalogItem.originalItem,eShopLegacyWebForms.Services.CatalogServiceMock.UpdateCatalogItem.originalItem,Type,2,1
System.Object.ToString,System.Object,Method,2,1
System.Object..ctor,System.Object,Method,1,1
System.Reflection.AssemblyCompanyAttribute..ctor,System.Reflection.AssemblyCompanyAttribute,Method,1,1
System.Web,System.Web,Type,21,1
eShopLegacyWebForms.Services.CatalogServiceMock..x,eShopLegacyWebForms.Services.CatalogServiceMock..x,Type,1,1
System.Web.UI.TemplateControl.Eval,System.Web.UI.TemplateControl,Method,12,1
System.Web.HttpResponse.Redirect,System.Web.HttpResponse,Method,21,1
System.Reflection.AssemblyCultureAttribute..ctor,System.Reflection.AssemblyCultureAttribute,Method,1,1
eShopLegacyWebForms.Catalog.Create.Create_Click.catalogItem,eShopLegacyWebForms.Catalog.Create.Create_Click.catalogItem,Type,1,1
eShopLegacyWebForms.Home.___Build__Control6.BoundField,eShopLegacyWebForms.Home.___Build__Control6.BoundField,Type,3,1
System.Reflection.AssemblyVersionAttribute..ctor,System.Reflection.AssemblyVersionAttribute,Method,1,1
System.Data.Entity.Infrastructure.DbEntityEntry`1.State,System.Data.Entity.Infrastructure.DbEntityEntry`1,Property,1,1
System.Data.Entity.DbContext.Database,System.Data.Entity.DbContext,Property,3,1
System.Data.Entity.DbContext.Dispose,System.Data.Entity.DbContext,Method,2,1
System.Data.Entity.DbContext.Entry,System.Data.Entity.DbContext,Method,2,1
System.Data.Entity.DbContext.SaveChanges,System.Data.Entity.DbContext,Method,12,1
System.Data.Entity.DbContext,System.Data.Entity.DbContext,Type,1,1
eShopLegacyWebForms.Models.Infrastructure.CatalogDBInitializer.GetSequenceIdFromSelectedDBSequence.rawQuery,eShopLegacyWebForms.Models.Infrastructure.CatalogDBInitializer.GetSequenceIdFromSelectedDBSequence.rawQuery,Type,1,1
System.Web.HttpRequest.QueryString,System.Web.HttpRequest,Property,8,1
eShopLegacyWebForms.LogIn.CheckUsername,eShopLegacyWebForms.LogIn,Method,2,1
eShopLegacyWebForms.LogIn.CheckPassword,eShopLegacyWebForms.LogIn,Method,2,1
eShopLegacyWebForms.LogIn.InitializeComponent,eShopLegacyWebForms.LogIn,Method,2,1
eShopLegacyWebForms.LogIn.Login_Click,eShopLegacyWebForms.LogIn,Method,1,1
eShopLegacyWebForms.LogIn.txtUsername,eShopLegacyWebForms.LogIn,Field,5,1
eShopLegacyWebForms.LogIn.txtPassword,eShopLegacyWebForms.LogIn,Field,6,1
eShopLegacyWebForms.LogIn.lblErrorMessage,eShopLegacyWebForms.LogIn,Field,9,1
eShopLegacyWebForms.LogIn.btnLogin,eShopLegacyWebForms.LogIn,Field,5,1
eShopLegacyWebForms.Home.___Build__Control18.HyperLink,eShopLegacyWebForms.Home.___Build__Control18.HyperLink,Type,5,1
System.IO.DirectoryInfo,System.IO.DirectoryInfo,Type,2,1
System.IO.DirectoryInfo.ToString,System.IO.DirectoryInfo,Method,2,1
System.IO.DirectoryInfo.GetFiles,System.IO.DirectoryInfo,Method,4,1
System.IO.DirectoryInfo..ctor,System.IO.DirectoryInfo,Method,1,1
System.Web.Optimization.BundleCollection,System.Web.Optimization.BundleCollection,Type,1,0
System.Web.Optimization.BundleCollection.Add,System.Web.Optimization.BundleCollection,Method,8,1
System.IO.FileInfo.Delete,System.IO.FileInfo,Method,2,1
System.IO.FileInfo,System.IO.FileInfo,Type,1,1
System.Int32.ToString,System.Int32,Method,22,1
System.Int32.Parse,System.Int32,Method,10,1
System.Web.Optimization.BundleTable,System.Web.Optimization.BundleTable,Type,1,1
System.Web.Optimization.BundleTable.Bundles,System.Web.Optimization.BundleTable,Property,1,0
System.AppDomain,System.AppDomain,Type,1,1
eShopLegacyWebForms.Models.Infrastructure.CatalogDBInitializer.AddCatalogItemPictures.zipFileCatalogItemPictures,eShopLegacyWebForms.Models.Infrastructure.CatalogDBInitializer.AddCatalogItemPictures.zipFileCatalogItemPictures,Type,1,1
System.AppDomain.BaseDirectory,System.AppDomain,Property,1,1
System.AppDomain.CurrentDomain,System.AppDomain,Property,1,1
eShopLegacyWebForms.Services.CatalogServiceMock.ComposeCatalogItems.items,eShopLegacyWebForms.Services.CatalogServiceMock.ComposeCatalogItems.items,Type,3,1
eShopLegacyWebForms.SiteMaster.Logout_Click,eShopLegacyWebForms.SiteMaster,Method,1,1
eShopLegacyWebForms.SiteMaster.InitializeComponent,eShopLegacyWebForms.SiteMaster,Method,2,1
eShopLegacyWebForms.SiteMaster.CheckSession,eShopLegacyWebForms.SiteMaster,Method,2,1
eShopLegacyWebForms.Services.CatalogServiceMock.GetCatalogItems.itemsOnPage,eShopLegacyWebForms.Services.CatalogServiceMock.GetCatalogItems.itemsOnPage,Type,1,1
System.Web.UI.WebControls.TextBox..ctor,System.Web.UI.WebControls.TextBox,Method,15,1
System.Web.UI.WebControls.TextBox,System.Web.UI.WebControls.TextBox,Type,30,1
System.Web.UI.WebControls.TextBox.Text,System.Web.UI.WebControls.TextBox,Property,46,1
System.Web.UI.WebControls.TextBox.TextMode,System.Web.UI.WebControls.TextBox,Property,2,1
eShopLegacyWebForms.SiteMaster.MainContent,eShopLegacyWebForms.SiteMaster,Field,3,1
eShopLegacyWebForms.SiteMaster.btnLogout,eShopLegacyWebForms.SiteMaster,Field,6,1
eShopLegacyWebForms.SiteMaster.lblUsername,eShopLegacyWebForms.SiteMaster,Field,4,1
System,System,Type,21,1
eShopLegacyWebForms.Models.Infrastructure.CatalogDBInitializer.GetSequenceIdFromSelectedDBSequence.dBSequenceName,eShopLegacyWebForms.Models.Infrastructure.CatalogDBInitializer.GetSequenceIdFromSelectedDBSequence.dBSequenceName,Type,1,1
System.Web.UI.WebControls.HorizontalAlign.Center,System.Web.UI.WebControls.HorizontalAlign,Field,4,1
System.Web.UI.WebControls.HorizontalAlign,System.Web.UI.WebControls.HorizontalAlign,Type,2,1
eShopLegacyWebForms.Models.Infrastructure.CatalogDBInitializer.AddCatalogItems.item,eShopLegacyWebForms.Models.Infrastructure.CatalogDBInitializer.AddCatalogItems.item,Type,2,1
eShopLegacyWebForms.Home.___Build__Control17.HyperLink,eShopLegacyWebForms.Home.___Build__Control17.HyperLink,Type,5,1
System.Web.UI.WebControls.Image,System.Web.UI.WebControls.Image,Type,9,1
System.Web.UI.WebControls.Image..ctor,System.Web.UI.WebControls.Image,Method,4,1
System.Web.UI.WebControls.Image.ImageUrl,System.Web.UI.WebControls.Image,Property,8,1
